precinct,election_id,election_name,contest_id,contest_party,concest_title,choice_id,choice_name,choice_party,choice_type,total_votes
36281.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,165.0
36281.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5803.0,Yes,,C,367.0
36281.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5804.0,No,,C,297.0
36281.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5805.0,Yes,,C,264.0
36281.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5806.0,No,,C,393.0
36281.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,3.0
36282.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,332.0
36282.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,5.0
36282.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,328.0
36282.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,16.0
36282.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,1.0
36282.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
36283.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
36283.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
36283.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
36284.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
36284.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
36284.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
36284.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
36311.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,321.0
36311.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,343.0
36311.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5318.0,JAY CHEN,,C,289.0
36311.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5319.0,ED ROYCE,,C,364.0
36311.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,297.0
36311.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,343.0
36312.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5334.0,CURT HAGMAN,,C,337.0
36312.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5335.0,GREGG D. FRITCHLE,,C,287.0
36312.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5481.0,MARTY SIMONOFF,,C,281.0
36312.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5482.0,TORY STONE,,C,23.0
36312.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5483.0,STEVEN VARGAS,,C,279.0
36312.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5484.0,CHRISTINE MARICK,,C,333.0
36315.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5485.0,CHRIS PARKIN,,C,56.0
36315.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1531.0,,CITY OF BREA City Treasurer,5486.0,GLENN G. PARKER,,C,512.0
36315.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,332.0
36315.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,342.0
36315.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,248.0
36315.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,373.0
36316.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,345.0
36316.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,313.0
36316.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,345.0
36316.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,305.0
36316.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,267.0
36316.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,392.0
36317.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,549.0
36317.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,115.0
36317.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,399.0
36317.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,252.0
36317.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,297.0
36317.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,365.0
36317.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,170.0
36317.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,488.0
36317.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,345.0
36317.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,300.0
36318.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,454.0
36318.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,161.0
36318.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5803.0,Yes,,C,320.0
36318.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5804.0,No,,C,285.0
36318.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5805.0,Yes,,C,268.0
36318.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5806.0,No,,C,336.0
36318.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,0.0
36318.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,20.0
36318.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,0.0
36318.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,51.0
36318.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,3.0
36318.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
36318.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
36320.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
36320.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
36320.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
36320.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
36320.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,0.0
36320.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
36320.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
36320.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,18.0
36321.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,52.0
36321.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5318.0,JAY CHEN,,C,22.0
36321.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5319.0,ED ROYCE,,C,50.0
36321.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,19.0
36321.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,51.0
36321.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5334.0,CURT HAGMAN,,C,50.0
36325.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5335.0,GREGG D. FRITCHLE,,C,17.0
36325.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1495.0,,"NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area 7",5348.0,M. TONY ONTIVEROS,,C,26.0
36325.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1495.0,,"NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area 7",5349.0,MONIKA KOOS,,C,37.0
36325.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5481.0,MARTY SIMONOFF,,C,41.0
36325.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5482.0,TORY STONE,,C,5.0
36325.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5483.0,STEVEN VARGAS,,C,38.0
36325.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5484.0,CHRISTINE MARICK,,C,23.0
36326.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5485.0,CHRIS PARKIN,,C,7.0
36326.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1531.0,,CITY OF BREA City Treasurer,5486.0,GLENN G. PARKER,,C,49.0
36326.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,18.0
36326.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,56.0
36326.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,30.0
36326.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,40.0
36326.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,45.0
36327.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,29.0
36327.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,40.0
36327.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,31.0
36327.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,23.0
36327.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,47.0
36328.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,64.0
36328.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,8.0
36328.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,44.0
36328.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,29.0
36328.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,20.0
36328.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,54.0
36328.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5783.0,Yes,,C,10.0
36328.0,15,"November 6, 2012 Presidential General Election Statement of Votes",1608.0,,38-TAX TO FUND EDUCATION AND EARLY CHILDHOOD PROGRAMS.,5784.0,No,,C,62.0
36328.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5785.0,Yes,,C,26.0
36328.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1609.0,,39-TAX TREATMENT FOR MULTISTATE BUSINESSES.  CLEAN ENERGY AND ENERGY EFFICIENCY FUNDING.,5786.0,No,,C,45.0
36328.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5787.0,Yes,,C,51.0
36328.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1610.0,,40-REDISTRICTING.  STATE SENATE DISTRICTS.,5788.0,No,,C,18.0
36328.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1616.0,,R - Rowland Unified School District Bond Measure,5799.0,Bonds - Yes,,C,16.0
36328.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1616.0,,R - Rowland Unified School District Bond Measure,5800.0,Bonds - No,,C,47.0
36329.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5803.0,Yes,,C,43.0
36329.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1618.0,,T - Brea Accountability Act Measure,5804.0,No,,C,29.0
36329.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5805.0,Yes,,C,33.0
36329.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1619.0,,U - Brea Open Governance Act Measure,5806.0,No,,C,34.0
36329.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5308.0,ROSEANNE BARR CINDY SHEEHAN,P-F,C,2.0
36329.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5309.0,BARACK OBAMA JOSEPH BIDEN,DEM,C,140.0
36329.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5310.0,JILL STEIN CHERI HONKALA,GRN,C,3.0
36329.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5311.0,MITT ROMNEY PAUL RYAN,REP,C,232.0
36329.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5312.0,GARY JOHNSON JAMES P. GRAY,LIB,C,7.0
36329.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5313.0,THOMAS HOEFLING ROBERT ORNELAS,AI,C,0.0
36329.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5834.0,STEWART ALEXANDER,,W,0.0
36330.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5835.0,"ROSS C. ""ROCKY"" ANDERSON",,W,0.0
36330.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5836.0,STEPHEN DURHAM,,W,0.0
36330.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5837.0,VIRGIL GOODE,,W,0.0
36330.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5838.0,JAMES HARRIS,,W,0.0
36330.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5839.0,RON PAUL,,W,1.0
36330.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5840.0,"SHEILA ""SAMM"" TITTLE",,W,0.0
36331.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1477.0,,PRESIDENT AND VICE PRESIDENT,5841.0,JERRY WHITE,,W,0.0
36331.0,4,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5314.0,DIANNE FEINSTEIN,,C,154.0
36331.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1478.0,,UNITED STATES SENATOR,5315.0,ELIZABETH EMKEN,,C,227.0
36331.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5318.0,JAY CHEN,,C,121.0
36331.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1480.0,,UNITED STATES REPRESENTATIVE 39th District,5319.0,ED ROYCE,,C,255.0
36331.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5330.0,GREG DIAMOND,,C,136.0
36331.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1486.0,,STATE SENATOR 29th District,5331.0,"ROBERT ""BOB"" HUFF",,C,237.0
36331.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5334.0,CURT HAGMAN,,C,238.0
36331.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1488.0,,MEMBER OF THE STATE ASSEMBLY 55th District,5335.0,GREGG D. FRITCHLE,,C,130.0
36331.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1495.0,,"NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area 7",5348.0,M. TONY ONTIVEROS,,C,171.0
36331.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1495.0,,"NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT Governing Board Member, Trustee Area 7",5349.0,MONIKA KOOS,,C,156.0
36331.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5481.0,MARTY SIMONOFF,,C,179.0
36331.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5482.0,TORY STONE,,C,21.0
36331.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5483.0,STEVEN VARGAS,,C,153.0
36331.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5484.0,CHRISTINE MARICK,,C,222.0
36334.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1530.0,,"CITY OF BREA Member, City Council",5485.0,CHRIS PARKIN,,C,48.0
36334.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1531.0,,CITY OF BREA City Treasurer,5486.0,GLENN G. PARKER,,C,308.0
36334.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5767.0,Yes,,C,127.0
36334.0,28,"November 6, 2012 Presidential General Election Statement of Votes",1600.0,,30-TEMPORARY TAXES TO FUND EDUCATION.  GUARANTEED LOCAL PUBLIC SAFETY FUNDING.,5768.0,No,,C,251.0
36334.0,29,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5769.0,Yes,,C,127.0
36339.0,1,"November 6, 2012 Presidential General Election Statement of Votes",1601.0,,31-STATE BUDGET.  STATE AND LOCAL GOVERNMENT.,5770.0,No,,C,231.0
36339.0,4,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5771.0,Yes,,C,221.0
36339.0,5,"November 6, 2012 Presidential General Election Statement of Votes",1602.0,,32-POLITICAL CONTRIBUTIONS BY PAYROLL DEDUCTION.  CONTRIBUTIONS TO CANDIDATES.,5772.0,No,,C,148.0
36339.0,6,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5773.0,Yes,,C,194.0
36339.0,7,"November 6, 2012 Presidential General Election Statement of Votes",1603.0,,33-AUTO INSURANCE COMPANIES.  PRICES BASED ON DRIVER'S HISTORY OF INSURANCE COVERAGE. ,5774.0,No,,C,172.0
36339.0,8,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5775.0,Yes,,C,128.0
36339.0,9,"November 6, 2012 Presidential General Election Statement of Votes",1604.0,,34-DEATH PENALTY.,5776.0,No,,C,248.0
36339.0,12,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5777.0,Yes,,C,287.0
36339.0,16,"November 6, 2012 Presidential General Election Statement of Votes",1605.0,,35-HUMAN TRAFFICKING.  PENALTIES.,5778.0,No,,C,88.0
36339.0,17,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5779.0,Yes,,C,241.0
36339.0,19,"November 6, 2012 Presidential General Election Statement of Votes",1606.0,,36-THREE STRIKES LAW.  REPEAT FELONY OFFENDERS.  PENALTIES.,5780.0,No,,C,129.0
36339.0,20,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5781.0,Yes,,C,125.0
36339.0,26,"November 6, 2012 Presidential General Election Statement of Votes",1607.0,,37-GENETICALLY ENGINEERED FOODS.  LABELING.,5782.0,No,,C,246.0
